Authors,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link
"Wilkinson A.W., Diep J., Dai S., Liu S., Ooi Y.S., Song D., Li T.-M., Horton J.R., Zhang X., Liu C., Trivedi D.V., Ruppel K.M., Vilches-Moure J.G., Casey K.M., Mak J., Cowan T., Elias J.E., Nagamine C.M., Spudich J.A., Cheng X., Carette J.E., Gozani O.","SETD3 is an actin histidine methyltransferase that prevents primary dystocia",2019,"Nature","565","7739",,"372","376",,32,"10.1038/s41586-018-0821-8","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85060134340&doi=10.1038%2fs41586-018-0821-8&partnerID=40&md5=ce74acaa2a8fde8b8d309180f05065ea"
"Dornes C., Acremann Y., Savoini M., Kubli M., Neugebauer M.J., Abreu E., Huber L., Lantz G., Vaz C.A.F., Lemke H., Bothschafter E.M., Porer M., Esposito V., Rettig L., Buzzi M., Alberca A., Windsor Y.W., Beaud P., Staub U., Zhu D., Song S., Glownia J.M., Johnson S.L.","The ultrafast Einstein–de Haas effect",2019,"Nature","565","7738",,"209","212",,32,"10.1038/s41586-018-0822-7","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85059798609&doi=10.1038%2fs41586-018-0822-7&partnerID=40&md5=e070959169f1468a1398661ff8c84ebc"
"Tremblay P.-E., Fontaine G., Fusillo N.P.G., Dunlap B.H., Gänsicke B.T., Hollands M.A., Hermes J.J., Marsh T.R., Cukanovaite E., Cunningham T.","Core crystallization and pile-up in the cooling sequence of evolving white dwarfs",2019,"Nature","565","7738",,"202","205",,32,"10.1038/s41586-018-0791-x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85059736333&doi=10.1038%2fs41586-018-0791-x&partnerID=40&md5=fe6be5340bb3610b2cdc878ccf3adb41"
"Park E., Rawson S., Li K., Kim B.-W., Ficarro S.B., Pino G.G.-D., Sharif H., Marto J.A., Jeon H., Eck M.J.","Architecture of autoinhibited and active BRAF–MEK1–14-3-3 complexes",2019,"Nature","575","7783",,"545","550",,31,"10.1038/s41586-019-1660-y","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85075019847&doi=10.1038%2fs41586-019-1660-y&partnerID=40&md5=bb8673aa103d47943b00a4be921a2f17"
"Bénéchet A.P., De Simone G., Di Lucia P., Cilenti F., Barbiera G., Le Bert N., Fumagalli V., Lusito E., Moalli F., Bianchessi V., Andreata F., Zordan P., Bono E., Giustini L., Bonilla W.V., Bleriot C., Kunasegaran K., Gonzalez-Aseguinolaza G., Pinschewer D.D., Kennedy P.T.F., Naldini L., Kuka M., Ginhoux F., Cantore A., Bertoletti A., Ostuni R., Guidotti L.G., Iannacone M.","Dynamics and genomic landscape of CD8+ T cells undergoing hepatic priming",2019,"Nature","574","7777",,"200","205",,31,"10.1038/s41586-019-1620-6","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85074186678&doi=10.1038%2fs41586-019-1620-6&partnerID=40&md5=d05a990de928d11f0a5569c7d01aca1c"
"Xue H., Yao T., Cao M., Zhu G., Li Y., Yuan G., Chen Y., Lei M., Huang J.","Structural basis of nucleosome recognition and modification by MLL methyltransferases",2019,"Nature","573","7774",,"445","449",,31,"10.1038/s41586-019-1528-1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85071922280&doi=10.1038%2fs41586-019-1528-1&partnerID=40&md5=94b437d178e9fa49266f5f143bdc9a1f"
"Cui L., Hur S., Akbar Z.A., Klöckner J.C., Jeong W., Pauly F., Jang S.-Y., Reddy P., Meyhofer E.","Thermal conductance of single-molecule junctions",2019,"Nature","572","7771",,"628","633",,31,"10.1038/s41586-019-1420-z","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85070437605&doi=10.1038%2fs41586-019-1420-z&partnerID=40&md5=5ae8514a5435ea748eee583cce96a894"
"Schartup A.T., Thackray C.P., Qureshi A., Dassuncao C., Gillespie K., Hanke A., Sunderland E.M.","Climate change and overfishing increase neurotoxicant in marine predators",2019,"Nature","572","7771",,"648","650",,31,"10.1038/s41586-019-1468-9","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85070270623&doi=10.1038%2fs41586-019-1468-9&partnerID=40&md5=426e45ccd33c3a79c87f03913326a955"
"Li J., Ha N.S., Liu T.L., van Dam R.M., ‘CJ’ Kim C.-J.","Ionic-surfactant-mediated electro-dewetting for digital microfluidics",2019,"Nature","572","7770",,"507","510",,31,"10.1038/s41586-019-1491-x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85071123132&doi=10.1038%2fs41586-019-1491-x&partnerID=40&md5=29be41f7d213f5cd23c5edb0b8bd7501"
"Peng G., Suo S., Cui G., Yu F., Wang R., Chen J., Chen S., Liu Z., Chen G., Qian Y., Tam P.P.L., Han J.-D.J., Jing N.","Molecular architecture of lineage allocation and tissue organization in early mouse embryo",2019,"Nature","572","7770",,"528","532",,31,"10.1038/s41586-019-1469-8","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85070308555&doi=10.1038%2fs41586-019-1469-8&partnerID=40&md5=066df2488d108dd05fa16026d0fff7ed"
"Toll V., Christensen M., Quaas J., Bellouin N.","Weak average liquid-cloud-water response to anthropogenic aerosols",2019,"Nature","572","7767",,"51","55",,31,"10.1038/s41586-019-1423-9","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85070904450&doi=10.1038%2fs41586-019-1423-9&partnerID=40&md5=e0fe057443614c24a06f55e4c74ffc69"
"Pentinmikko N., Iqbal S., Mana M., Andersson S., Cognetta A.B., III, Suciu R.M., Roper J., Luopajärvi K., Markelin E., Gopalakrishnan S., Smolander O.-P., Naranjo S., Saarinen T., Juuti A., Pietiläinen K., Auvinen P., Ristimäki A., Gupta N., Tammela T., Jacks T., Sabatini D.M., Cravatt B.F., Yilmaz Ö.H., Katajisto P.","Notum produced by Paneth cells attenuates regeneration of aged intestinal epithelium",2019,"Nature","571","7765",,"398","402",,31,"10.1038/s41586-019-1383-0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85068760534&doi=10.1038%2fs41586-019-1383-0&partnerID=40&md5=1faa4f711b8ddfe0fc88ac9421f196f5"
"Adams E.J., Karthaus W.R., Hoover E., Liu D., Gruet A., Zhang Z., Cho H., DiLoreto R., Chhangawala S., Liu Y., Watson P.A., Davicioni E., Sboner A., Barbieri C.E., Bose R., Leslie C.S., Sawyers C.L.","FOXA1 mutations alter pioneering activity, differentiation and prostate cancer phenotypes",2019,"Nature","571","7765",,"408","412",,31,"10.1038/s41586-019-1318-9","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85068224754&doi=10.1038%2fs41586-019-1318-9&partnerID=40&md5=9032a277b2e85ff6a7c14ec8cce57108"
"Bailis W., Shyer J.A., Zhao J., Canaveras J.C.G., Al Khazal F.J., Qu R., Steach H.R., Bielecki P., Khan O., Jackson R., Kluger Y., Maher L.J., III, Rabinowitz J., Craft J., Flavell R.A.","Distinct modes of mitochondrial metabolism uncouple T cell differentiation and function",2019,"Nature","571","7765",,"403","407",,31,"10.1038/s41586-019-1311-3","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85067845391&doi=10.1038%2fs41586-019-1311-3&partnerID=40&md5=800bc4d16e62ba10cafa1160aad8d730"
"Wang X., Liu R., Zhu W., Chu H., Yu H., Wei P., Wu X., Zhu H., Gao H., Liang J., Li G., Yang W.","UDP-glucose accelerates SNAI1 mRNA decay and impairs lung cancer metastasis",2019,"Nature","571","7763",,"127","131",,31,"10.1038/s41586-019-1340-y","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85068225744&doi=10.1038%2fs41586-019-1340-y&partnerID=40&md5=032085219290ea6bc00bd8dd262185fa"
"Johnson E.O., LaVerriere E., Office E., Stanley M., Meyer E., Kawate T., Gomez J.E., Audette R.E., Bandyopadhyay N., Betancourt N., Delano K., Da Silva I., Davis J., Gallo C., Gardner M., Golas A.J., Guinn K.M., Kennedy S., Korn R., McConnell J.A., Moss C.E., Murphy K.C., Nietupski R.M., Papavinasasundaram K.G., Pinkham J.T., Pino P.A., Proulx M.K., Ruecker N., Song N., Thompson M., Trujillo C., Wakabayashi S., Wallach J.B., Watson C., Ioerger T.R., Lander E.S., Hubbard B.K., Serrano-Wu M.H., Ehrt S., Fitzgerald M., Rubin E.J., Sassetti C.M., Schnappinger D., Hung D.T.","Large-scale chemical–genetics yields new M. tuberculosis inhibitor classes",2019,"Nature","571","7763",,"72","78",,31,"10.1038/s41586-019-1315-z","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85068033044&doi=10.1038%2fs41586-019-1315-z&partnerID=40&md5=9ae02051bfd1fbb8aafc0ffa7de1493d"
"Vandaele A.C., Korablev O., Daerden F., Aoki S., Thomas I.R., Altieri F., López-Valverde M., Villanueva G., Liuzzi G., Smith M.D., Erwin J.T., Trompet L., Fedorova A.A., Montmessin F., Trokhimovskiy A., Belyaev D.A., Ignatiev N.I., Luginin M., Olsen K.S., Baggio L., Alday J., Bertaux J.-L., Betsis D., Bolsée D., Clancy R.T., Cloutis E., Depiesse C., Funke B., Garcia-Comas M., Gérard J.-C., Giuranna M., Gonzalez-Galindo F., Grigoriev A.V., Ivanov Y.S., Kaminski J., Karatekin O., Lefèvre F., Lewis S., López-Puertas M., Mahieux A., Maslov I., Mason J., Mumma M.J., Neary L., Neefs E., Patrakeev A., Patsaev D., Ristic B., Robert S., Schmidt F., Shakun A., Teanby N.A., Viscardy S., Willame Y., Whiteway J., Wilquet V., Wolff M.J., Bellucci G., Patel M.R., López-Moreno J.-J., Forget F., Wilson C.F., Svedhem H., Vago J.L., Rodionov D., Alonso-Rodrigo G., Bauduin S., Carrozzo G., Crismani M., Da Pieve F., D’Aversa E., Etiope G., Fussen D., Geminale A., Gkouvelis L., Holmes J., Hubert B., Kasaba Y., Kass D., Kleinböhl A., Lanciano O., Nakagawa H., Novak R.E., Oliva F., Piccialli A., Renotte E., Ritter B., Schneider N., Sindoni G., Thiemann E., Vander Auwera J., Wolkenberg P., Yelle R., Anufreychik K., Arnold G., Bertaux J.-L., Duxbury N., Fouchet T., Grassi D., Guerlet S., Hartogh P., Khatuntsev I., Kokonkov N., Krasnopolsky V., Kuzmin R., Lacombe G., Lellouch E., Määttänen A., Marcq E., Martin-Torres J., Medvedev A., Millour E., Moshkin B., Patel M.R., Quantin-Nataf C., Rodin A., Shematovich V., Thomas N., Trokhimovsky A., Vazquez L., Vincendon M., Young R., Zasova L., Zelenyi L., Zorzano M.P., NOMAD Science Team, ACS Science Team","Martian dust storm impact on atmospheric H2O and D/H observed by ExoMars Trace Gas Orbiter",2019,"Nature","568","7753",,"521","525",,31,"10.1038/s41586-019-1097-3","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85064267043&doi=10.1038%2fs41586-019-1097-3&partnerID=40&md5=7ad806e3c87ce2497a84089b2db86e54"
"Kwong W.K., del Campo J., Mathur V., Vermeij M.J.A., Keeling P.J.","A widespread coral-infecting apicomplexan with chlorophyll biosynthesis genes",2019,"Nature","568","7750",,"103","107",,31,"10.1038/s41586-019-1072-z","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85063892241&doi=10.1038%2fs41586-019-1072-z&partnerID=40&md5=d73d725f80f692ccaea7190036a4d7e6"
"He S., Kahles F., Rattik S., Nairz M., McAlpine C.S., Anzai A., Selgrade D., Fenn A.M., Chan C.T., Mindur J.E., Valet C., Poller W.C., Halle L., Rotllan N., Iwamoto Y., Wojtkiewicz G.R., Weissleder R., Libby P., Fernández-Hernando C., Drucker D.J., Nahrendorf M., Swirski F.K.","Gut intraepithelial T cells calibrate metabolism and accelerate cardiovascular disease",2019,"Nature","566","7742",,"115","119",,31,"10.1038/s41586-018-0849-9","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85060997991&doi=10.1038%2fs41586-018-0849-9&partnerID=40&md5=60a6324b6b6959ea1815d25ad4322516"
"Gopalaswamy V., Betti R., Knauer J.P., Luciani N., Patel D., Woo K.M., Bose A., Igumenshchev I.V., Campbell E.M., Anderson K.S., Bauer K.A., Bonino M.J., Cao D., Christopherson A.R., Collins G.W., Collins T.J.B., Davies J.R., Delettrez J.A., Edgell D.H., Epstein R., Forrest C.J., Froula D.H., Glebov V.Y., Goncharov V.N., Harding D.R., Hu S.X., Jacobs-Perkins D.W., Janezic R.T., Kelly J.H., Mannion O.M., Maximov A., Marshall F.J., Michel D.T., Miller S., Morse S.F.B., Palastro J., Peebles J., Radha P.B., Regan S.P., Sampat S., Sangster T.C., Sefkow A.B., Seka W., Shah R.C., Shmyada W.T., Shvydky A., Stoeckl C., Solodov A.A., Theobald W., Zuegel J.D., Johnson M.G., Petrasso R.D., Li C.K., Frenje J.A.","Tripled yield in direct-drive laser fusion through statistical modelling",2019,"Nature","565","7741",,"581","586",,31,"10.1038/s41586-019-0877-0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85060904852&doi=10.1038%2fs41586-019-0877-0&partnerID=40&md5=a5e40e6de081a0fbe649d89df930d2be"
"Nyakatura J.A., Melo K., Horvat T., Karakasiliotis K., Allen V.R., Andikfar A., Andrada E., Arnold P., Lauströer J., Hutchinson J.R., Fischer M.S., Ijspeert A.J.","Reverse-engineering the locomotion of a stem amniote",2019,"Nature","565","7739",,"351","355",,31,"10.1038/s41586-018-0851-2","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85060150751&doi=10.1038%2fs41586-018-0851-2&partnerID=40&md5=30f8347eecd4941308ecf075f21cb93e"
"Gänsicke B.T., Schreiber M.R., Toloza O., Fusillo N.P.G., Koester D., Manser C.J.","Accretion of a giant planet onto a white dwarf star",2019,"Nature","576","7785",,"61","64",,30,"10.1038/s41586-019-1789-8","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85076125123&doi=10.1038%2fs41586-019-1789-8&partnerID=40&md5=c5526ac353134705b2efcc9735a31b43"
"Momcilovic M., Jones A., Bailey S.T., Waldmann C.M., Li R., Lee J.T., Abdelhady G., Gomez A., Holloway T., Schmid E., Stout D., Fishbein M.C., Stiles L., Dabir D.V., Dubinett S.M., Christofk H., Shirihai O., Koehler C.M., Sadeghi S., Shackelford D.B.","In vivo imaging of mitochondrial membrane potential in non-small-cell lung cancer",2019,"Nature","575","7782",,"380","384",,30,"10.1038/s41586-019-1715-0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85074696871&doi=10.1038%2fs41586-019-1715-0&partnerID=40&md5=65e9e1b7822a460bcf6b25b6eaa5b6e1"
"Shuai S., Suzuki H., Diaz-Navarro A., Nadeu F., Kumar S.A., Gutierrez-Fernandez A., Delgado J., Pinyol M., López-Otín C., Puente X.S., Taylor M.D., Campo E., Stein L.D.","The U1 spliceosomal RNA is recurrently mutated in multiple cancers",2019,"Nature","574","7780",,"712","716",,30,"10.1038/s41586-019-1651-z","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85074231152&doi=10.1038%2fs41586-019-1651-z&partnerID=40&md5=d350bc9d43fe868273006ab4fc9a9227"
"Johnston R.J., Su L.J., Pinckney J., Critton D., Boyer E., Krishnakumar A., Corbett M., Rankin A.L., Dibella R., Campbell L., Martin G.H., Lemar H., Cayton T., Huang R.Y.-C., Deng X., Nayeem A., Chen H., Ergel B., Rizzo J.M., Yamniuk A.P., Dutta S., Ngo J., Shorts A.O., Ramakrishnan R., Kozhich A., Holloway J., Fang H., Wang Y.-K., Yang Z., Thiam K., Rakestraw G., Rajpal A., Sheppard P., Quigley M., Bahjat K.S., Korman A.J.","VISTA is an acidic pH-selective ligand for PSGL-1",2019,"Nature","574","7779",,"565","570",,30,"10.1038/s41586-019-1674-5","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85074083411&doi=10.1038%2fs41586-019-1674-5&partnerID=40&md5=d0fd113aef405c07f7f8da5515013b51"
"Ochs F., Karemore G., Miron E., Brown J., Sedlackova H., Rask M.-B., Lampe M., Buckle V., Schermelleh L., Lukas J., Lukas C.","Stabilization of chromatin topology safeguards genome integrity",2019,"Nature","574","7779",,"571","574",,30,"10.1038/s41586-019-1659-4","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85074071769&doi=10.1038%2fs41586-019-1659-4&partnerID=40&md5=fdc2216b8987bbd95e80162e49336939"
"Ji C., Li B., Liu W., Smith J.S., Majumdar A., Luo W., Ahuja R., Shu J., Wang J., Sinogeikin S., Meng Y., Prakapenka V.B., Greenberg E., Xu R., Huang X., Yang W., Shen G., Mao W.L., Mao H.-K.","Ultrahigh-pressure isostructural electronic transitions in hydrogen",2019,"Nature","573","7775",,"558","562",,30,"10.1038/s41586-019-1565-9","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85072657854&doi=10.1038%2fs41586-019-1565-9&partnerID=40&md5=41e5c6d52c0aadb509b72ad442c854ac"
"Kemaladewi D.U., Bassi P.S., Erwood S., Al-Basha D., Gawlik K.I., Lindsay K., Hyatt E., Kember R., Place K.M., Marks R.M., Durbeej M., Prescott S.A., Ivakine E.A., Cohn R.D.","A mutation-independent approach for muscular dystrophy via upregulation of a modifier gene",2019,"Nature","572","7767",,"125","130",,30,"10.1038/s41586-019-1430-x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85069687400&doi=10.1038%2fs41586-019-1430-x&partnerID=40&md5=336065a17a9d9bc36ac91963b654d649"
"Loron C.C., François C., Rainbird R.H., Turner E.C., Borensztajn S., Javaux E.J.","Early fungi from the Proterozoic era in Arctic Canada",2019,"Nature","570","7760",,"232","235",,30,"10.1038/s41586-019-1217-0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85066267108&doi=10.1038%2fs41586-019-1217-0&partnerID=40&md5=342380567f5c28893527713bcb7aec28"
"Sobolev S.V., Brown M.","Surface erosion events controlled the evolution of plate tectonics on Earth",2019,"Nature","570","7759",,"52","57",,30,"10.1038/s41586-019-1258-4","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85066963239&doi=10.1038%2fs41586-019-1258-4&partnerID=40&md5=d2056641972de62181f81947def486f3"
"Coleman J.A., Yang D., Zhao Z., Wen P.-C., Yoshioka C., Tajkhorshid E., Gouaux E.","Serotonin transporter–ibogaine complexes illuminate mechanisms of inhibition and transport",2019,"Nature","569","7754",,"141","145",,30,"10.1038/s41586-019-1135-1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85064913621&doi=10.1038%2fs41586-019-1135-1&partnerID=40&md5=6391e603e420d79fc6eba929da1ed9d2"
"Xue Y.Q., Zheng X.C., Li Y., Brandt W.N., Zhang B., Luo B., Zhang B.-B., Bauer F.E., Sun H., Lehmer B.D., Wu X.-F., Yang G., Kong X., Li J.Y., Sun M.Y., Wang J.-X., Vito F.","A magnetar-powered X-ray transient as the aftermath of a binary neutron-star merger",2019,"Nature","568","7751",,"198","201",,30,"10.1038/s41586-019-1079-5","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85064260758&doi=10.1038%2fs41586-019-1079-5&partnerID=40&md5=ee7364d154c34f6195e6c62be5d81ef0"
"Mahmoudi S., Mancini E., Xu L., Moore A., Jahanbani F., Hebestreit K., Srinivasan R., Li X., Devarajan K., Prélot L., Ang C.E., Shibuya Y., Benayoun B.A., Chang A.L.S., Wernig M., Wysocka J., Longaker M.T., Snyder M.P., Brunet A.","Heterogeneity in old fibroblasts is linked to variability in reprogramming and wound healing",2019,"Nature","574","7779",,"553","558",,29,"10.1038/s41586-019-1658-5","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85074060407&doi=10.1038%2fs41586-019-1658-5&partnerID=40&md5=723da2f3b227d13c899cc9730d3c2fbf"
"Tanzi L., Roccuzzo S.M., Lucioni E., Famà F., Fioretti A., Gabbanini C., Modugno G., Recati A., Stringari S.","Supersolid symmetry breaking from compressional oscillations in a dipolar quantum gas",2019,"Nature","574","7778",,"382","385",,29,"10.1038/s41586-019-1568-6","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85073490203&doi=10.1038%2fs41586-019-1568-6&partnerID=40&md5=3b70c2767e81af3d943562126bb8d741"
"Timcenko M., Lyons J.A., Januliene D., Ulstrup J.J., Dieudonné T., Montigny C., Ash M.-R., Karlsen J.L., Boesen T., Kühlbrandt W., Lenoir G., Moeller A., Nissen P.","Structure and autoregulation of a P4-ATPase lipid flippase",2019,"Nature","571","7765",,"366","370",,29,"10.1038/s41586-019-1344-7","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85068223301&doi=10.1038%2fs41586-019-1344-7&partnerID=40&md5=201f899e7c2acb4428623a6e17e343da"
"Barzanjeh S., Redchenko E.S., Peruzzo M., Wulf M., Lewis D.P., Arnold G., Fink J.M.","Stationary entangled radiation from micromechanical motion",2019,"Nature","570","7762",,"480","483",,29,"10.1038/s41586-019-1320-2","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85068090880&doi=10.1038%2fs41586-019-1320-2&partnerID=40&md5=75d05f2c9a0f806746246be7dc765409"
"Jonkers L., Hillebrand H., Kucera M.","Global change drives modern plankton communities away from the pre-industrial state",2019,"Nature","570","7761",,"372","375",,29,"10.1038/s41586-019-1230-3","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85066254962&doi=10.1038%2fs41586-019-1230-3&partnerID=40&md5=04468b6d0ad748693f9f0840bcc481f6"
"Zeng X., Ye M., Resch J.M., Jedrychowski M.P., Hu B., Lowell B.B., Ginty D.D., Spiegelman B.M.","Innervation of thermogenic adipose tissue via a calsyntenin 3β–S100b axis",2019,"Nature","569","7755",,"229","235",,29,"10.1038/s41586-019-1156-9","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85065195772&doi=10.1038%2fs41586-019-1156-9&partnerID=40&md5=bf7bce89835237cfe87bf47260ec0891"
"Tusting L.S., Bisanzio D., Alabaster G., Cameron E., Cibulskis R., Davies M., Flaxman S., Gibson H.S., Knudsen J., Mbogo C., Okumu F.O., von Seidlein L., Weiss D.J., Lindsay S.W., Gething P.W., Bhatt S.","Mapping changes in housing in sub-Saharan Africa from 2000 to 2015",2019,"Nature","568","7752",,"391","394",,29,"10.1038/s41586-019-1050-5","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85063604099&doi=10.1038%2fs41586-019-1050-5&partnerID=40&md5=46836a272527f0787216092165b2c0ff"
